"Id","date_ins","date_record","id_stz","id_measure","raw_data","val_data","ist_data","min_data","max_data","count_data","std_data","var_data","int_data","minute_min","minute_max","perc_data","error_code","val_code","measure_state","year_record"
"112",02/09/2019 15:01:25,02/09/2019 15:00:00,5,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"113",02/09/2019 16:00:35,02/09/2019 16:00:00,5,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"114",02/09/2019 17:00:52,02/09/2019 17:00:00,5,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"115",02/09/2019 18:02:35,02/09/2019 18:00:00,5,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"116",02/09/2019 19:01:24,02/09/2019 19:00:00,5,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"117",02/09/2019 20:02:15,02/09/2019 20:00:00,5,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"118",02/09/2019 21:01:13,02/09/2019 21:00:00,5,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"119",02/09/2019 22:00:38,02/09/2019 22:00:00,5,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"120",02/09/2019 23:03:45,02/09/2019 23:00:00,5,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"121",02/09/2019 00:01:13,02/09/2019 00:00:00,6,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"122",02/09/2019 01:01:15,02/09/2019 01:00:00,6,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"123",02/09/2019 02:01:46,02/09/2019 02:00:00,6,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"124",02/09/2019 03:01:01,02/09/2019 03:00:00,6,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"125",02/09/2019 04:09:11,02/09/2019 04:00:00,6,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"126",02/09/2019 05:03:27,02/09/2019 05:00:00,6,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"127",02/09/2019 07:08:53,02/09/2019 06:00:00,6,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"128",02/09/2019 07:08:53,02/09/2019 07:00:00,6,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"129",02/09/2019 08:02:08,02/09/2019 08:00:00,6,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"130",02/09/2019 09:03:13,02/09/2019 09:00:00,6,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"131",02/09/2019 10:01:37,02/09/2019 10:00:00,6,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
